Id;SegmentIndex;VideoName;VideoMode;QuestionIndex;ExperimentSecond;DevicePosition;DeviceRotation;CombinedEyeDirection;CombinedEyeOrigin;LeftEyeOpeness;LeftEyeOrigin;LeftEyeDirection;LeftEyePositionInSensorArea;LeftEyePupilSize;RightEyeOpeness;RightEyeOrigin;RightEyeDirection;RightEyePositionInSensorArea;RightEyePupilSize;
1;0;;;0;1.103;(-0.065, 1.279, 0.195);(0.245, 7.262, 0.596);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.613, 0.404, 0.000);-1.00;1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.222, 0.533, 0.000);-1.00
1;0;;;0;1.125;(-0.064, 1.278, 0.197);(0.855, 7.227, 0.301);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.905, 0.625, 0.000);-1.00;1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.222, 0.533, 0.000);-1.00
1;0;;;0;1.151;(-0.063, 1.278, 0.199);(0.041, 7.738, 359.933);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.629, 0.402, 0.000);-1.00;1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.169, 0.604, 0.000);-1.00
1;0;;;0;1.187;(-0.062, 1.279, 0.202);(358.097, 8.481, 359.596);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.633, 0.310, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.210;(-0.063, 1.280, 0.204);(356.971, 8.567, 359.928);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.609, 0.325, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.236;(-0.064, 1.281, 0.205);(356.607, 8.515, 0.579);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.262;(-0.067, 1.281, 0.206);(354.674, 8.649, 1.287);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.276;(-0.068, 1.279, 0.206);(354.737, 8.678, 1.110);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.312;(-0.070, 1.273, 0.202);(354.899, 8.520, 0.678);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.336;(-0.071, 1.268, 0.199);(355.672, 8.220, 0.119);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
