sep=;
date;systemTime;marker;HMDPosition;HMDRotation;objectId;objectPosition;agentExpression;CombinedGazePosition;CombinedGazeOrigin;LeftEyeOpenness;LeftEyeOrigin;LeftEyeForward;LeftEyePupilPosition;LeftEyePupilSize;RightEyeOpenness;RightEyeOrigin;RightEyeForward;RightEyePupilPosition;RightEyePupilSize;FocusDistance;FocusPoint;FocusNormal
12/4/2023 5:01:51 PM;1701705711075;;(-0.195, 1.063, 0.050);(3.295, 3.655, 356.749);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.53);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711098;;(-0.195, 1.063, 0.050);(3.321, 3.590, 356.730);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711119;;(-0.195, 1.063, 0.050);(3.343, 3.542, 356.746);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.32, 0.58);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711141;;(-0.195, 1.063, 0.050);(3.361, 3.510, 356.798);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711164;;(-0.195, 1.063, 0.050);(3.379, 3.498, 356.805);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.65);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711187;;(-0.195, 1.062, 0.050);(3.417, 3.517, 356.792);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711209;;(-0.195, 1.062, 0.050);(3.441, 3.550, 356.797);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(-24.196, 11.004, -39.686);(0.329, -0.443, 0.834);(0.24, 0.35);8.338943;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711230;;(-0.195, 1.062, 0.050);(3.461, 3.593, 356.831);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.41, 0.67);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711253;;(-0.195, 1.062, 0.050);(3.438, 3.635, 356.846);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711275;;(-0.195, 1.062, 0.050);(3.409, 3.672, 356.879);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.41, 0.67);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711297;;(-0.195, 1.062, 0.050);(3.385, 3.681, 356.897);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.50, 0.69);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711318;;(-0.195, 1.062, 0.050);(3.383, 3.665, 356.876);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.49, 0.67);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.41, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711341;;(-0.195, 1.062, 0.050);(3.364, 3.647, 356.835);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.50, 0.58);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.41, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711363;;(-0.195, 1.062, 0.051);(3.339, 3.617, 356.821);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.52, 0.55);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711386;;(-0.195, 1.062, 0.051);(3.341, 3.581, 356.835);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711408;;(-0.195, 1.062, 0.050);(3.377, 3.550, 356.855);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.53);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711430;;(-0.196, 1.062, 0.050);(3.411, 3.483, 356.827);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711452;;(-0.196, 1.062, 0.050);(3.347, 3.445, 356.789);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711474;;(-0.196, 1.063, 0.050);(3.258, 3.404, 356.752);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.33, 0.58);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711496;;(-0.196, 1.063, 0.050);(3.186, 3.361, 356.691);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.53);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.33, 0.54);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711519;;(-0.196, 1.063, 0.050);(3.124, 3.356, 356.679);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.53);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711541;;(-0.196, 1.063, 0.050);(3.113, 3.359, 356.647);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711563;;(-0.196, 1.063, 0.050);(3.067, 3.387, 356.641);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.67);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711585;;(-0.196, 1.063, 0.050);(3.023, 3.431, 356.603);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711608;;(-0.196, 1.063, 0.050);(2.927, 3.551, 356.518);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.51, 0.59);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711630;;(-0.196, 1.063, 0.050);(2.835, 3.704, 356.381);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711652;;(-0.196, 1.063, 0.049);(2.749, 3.803, 356.355);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.51, 0.58);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711675;;(-0.197, 1.063, 0.049);(2.663, 3.868, 356.438);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711697;;(-0.197, 1.063, 0.049);(2.594, 3.851, 356.556);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711719;;(-0.197, 1.063, 0.049);(2.592, 3.827, 356.652);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711742;;(-0.197, 1.063, 0.049);(2.606, 3.767, 356.767);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711764;;(-0.198, 1.063, 0.048);(2.602, 3.706, 356.860);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711787;;(-0.198, 1.063, 0.048);(2.600, 3.622, 356.975);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711809;;(-0.198, 1.063, 0.048);(2.559, 3.575, 357.065);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.50, 0.70);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711831;;(-0.199, 1.063, 0.048);(2.475, 3.472, 357.189);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.49);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711852;;(-0.199, 1.064, 0.048);(2.397, 3.331, 357.284);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.59);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711875;;(-0.199, 1.064, 0.048);(2.330, 3.153, 357.362);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711897;;(-0.199, 1.064, 0.048);(2.288, 2.981, 357.410);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711919;;(-0.200, 1.064, 0.048);(2.275, 2.843, 357.362);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711942;;(-0.200, 1.063, 0.048);(2.295, 2.730, 357.324);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711964;;(-0.200, 1.063, 0.048);(2.330, 2.667, 357.275);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:51 PM;1701705711987;;(-0.200, 1.063, 0.048);(2.382, 2.641, 357.245);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712009;;(-0.200, 1.063, 0.048);(2.448, 2.655, 357.223);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.55, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712031;;(-0.200, 1.063, 0.048);(2.499, 2.697, 357.166);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.55, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712053;;(-0.200, 1.063, 0.048);(2.553, 2.745, 357.151);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.55, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.29, 0.44);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712074;;(-0.201, 1.063, 0.048);(2.561, 2.753, 357.196);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.43, 0.74);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712097;;(-0.201, 1.063, 0.048);(2.500, 2.765, 357.301);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.55, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.31, 0.57);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712119;;(-0.201, 1.063, 0.048);(2.385, 2.760, 357.406);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.55, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.65);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712141;;(-0.201, 1.063, 0.047);(2.326, 2.797, 357.456);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.65);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712164;;(-0.201, 1.063, 0.047);(2.324, 2.783, 357.520);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.55, 0.51);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712186;;(-0.201, 1.063, 0.047);(2.322, 2.787, 357.554);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712208;;(-0.202, 1.063, 0.047);(2.321, 2.801, 357.603);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712230;;(-0.201, 1.063, 0.047);(2.330, 2.797, 357.661);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.52);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.41, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712252;;(-0.201, 1.063, 0.047);(2.342, 2.806, 357.676);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.51);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712274;;(-0.201, 1.063, 0.047);(2.350, 2.806, 357.705);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712297;;(-0.201, 1.063, 0.047);(2.335, 2.789, 357.738);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.51, 0.70);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.42, 0.67);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712319;;(-0.201, 1.063, 0.048);(2.343, 2.784, 357.708);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.53, 0.57);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.42, 0.67);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712342;;(-0.201, 1.063, 0.048);(2.360, 2.804, 357.638);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.57);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.57, 0.55);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712363;;(-0.201, 1.063, 0.048);(2.397, 2.812, 357.591);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.57);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712386;;(-0.201, 1.063, 0.048);(2.419, 2.852, 357.526);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.56);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712408;;(-0.200, 1.063, 0.048);(2.464, 2.899, 357.462);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.40, 0.66);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712430;;(-0.200, 1.063, 0.048);(2.517, 2.940, 357.377);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.48, 0.69);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.31, 0.58);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712452;;(-0.200, 1.063, 0.048);(2.563, 2.966, 357.318);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.52, 0.58);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/4/2023 5:01:52 PM;1701705712474;;(-0.200, 1.063, 0.048);(2.623, 3.011, 357.309);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.49, 0.67);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.31, 0.58);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
