Id;SegmentIndex;VideoName;VideoMode;QuestionIndex;ExperimentSecond;DevicePosition;DeviceRotation;CombinedEyeDirection;CombinedEyeOrigin;LeftEyeOpeness;LeftEyeOrigin;LeftEyeDirection;LeftEyePositionInSensorArea;LeftEyePupilSize;RightEyeOpeness;RightEyeOrigin;RightEyeDirection;RightEyePositionInSensorArea;RightEyePupilSize;
2;0;;;0;1.125;(0.133, 1.246, -0.837);(13.231, 191.812, 357.800);(-0.467, -0.355, 0.810);(30.907, -1.900, -37.107);0.30;(30.907, -1.900, -37.107);(-0.467, -0.355, 0.810);(0.640, 0.794, 0.000);7.12;0.06;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.469, 0.829, 0.000);-1.00
2;0;;;0;1.160;(0.133, 1.244, -0.837);(14.058, 191.765, 357.777);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.32;(30.932, -1.808, -37.089);(0.000, 0.000, 0.000);(0.824, 0.774, 0.000);-1.00;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.469, 0.830, 0.000);-1.00
2;0;;;0;1.181;(0.133, 1.242, -0.838);(14.645, 191.739, 357.824);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.28;(30.538, -1.645, -37.093);(0.000, 0.000, 0.000);(0.657, 0.810, 0.000);-1.00;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.470, 0.849, 0.000);-1.00
2;0;;;0;1.204;(0.133, 1.241, -0.838);(15.187, 191.734, 357.931);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.29;(30.538, -1.645, -37.093);(0.000, 0.000, 0.000);(0.657, 0.807, 0.000);-1.00;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.627, 0.798, 0.000);-1.00
2;0;;;0;1.225;(0.133, 1.241, -0.839);(15.650, 191.729, 357.933);(-0.426, -0.290, 0.857);(30.537, -2.002, -37.257);0.30;(30.537, -2.002, -37.257);(-0.426, -0.290, 0.857);(0.647, 0.787, 0.000);6.89;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.459, 0.824, 0.000);-1.00
2;0;;;0;1.258;(0.133, 1.239, -0.839);(16.599, 191.759, 357.970);(-0.421, -0.414, 0.807);(30.555, -1.987, -37.238);0.29;(30.555, -1.987, -37.238);(-0.421, -0.414, 0.807);(0.647, 0.810, 0.000);6.82;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.483, 0.821, 0.000);-1.00
2;0;;;0;1.280;(0.133, 1.237, -0.840);(17.319, 191.785, 358.034);(-0.443, -0.388, 0.808);(30.560, -2.019, -37.263);0.32;(30.560, -2.019, -37.263);(-0.443, -0.388, 0.808);(0.651, 0.808, 0.000);6.82;0.08;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.691, 0.775, 0.000);-1.00
2;0;;;0;1.303;(0.133, 1.236, -0.840);(17.814, 191.809, 358.111);(-0.394, -0.371, 0.841);(30.538, -2.069, -37.281);0.30;(30.538, -2.069, -37.281);(-0.394, -0.371, 0.841);(0.643, 0.805, 0.000);6.83;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.459, 0.810, 0.000);-1.00
2;0;;;0;1.326;(0.133, 1.236, -0.841);(18.170, 191.861, 358.134);(-0.366, -0.330, 0.870);(30.535, -2.275, -37.281);0.32;(30.535, -2.275, -37.281);(-0.366, -0.330, 0.870);(0.638, 0.805, 0.000);6.94;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.690, 0.773, 0.000);-1.00
2;0;;;0;1.359;(0.132, 1.234, -0.841);(18.883, 191.901, 358.127);(-0.367, -0.336, 0.867);(30.546, -2.327, -37.271);0.32;(30.546, -2.327, -37.271);(-0.367, -0.336, 0.867);(0.638, 0.808, 0.000);6.93;0.06;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.689, 0.779, 0.000);-1.00
2;0;;;0;1.381;(0.132, 1.233, -0.842);(19.463, 191.963, 358.150);(-0.367, -0.333, 0.869);(30.544, -2.338, -37.267);0.31;(30.544, -2.338, -37.267);(-0.367, -0.333, 0.869);(0.638, 0.808, 0.000);6.98;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.463, 0.821, 0.000);-1.00
2;0;;;0;1.403;(0.132, 1.232, -0.842);(19.949, 192.041, 358.209);(-0.364, -0.334, 0.870);(30.544, -2.338, -37.265);0.31;(30.544, -2.338, -37.265);(-0.364, -0.334, 0.870);(0.637, 0.808, 0.000);6.98;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.486, 0.821, 0.000);-1.00
2;0;;;0;1.426;(0.132, 1.231, -0.843);(20.256, 192.109, 358.225);(-0.366, -0.349, 0.863);(30.544, -2.327, -37.260);0.34;(30.544, -2.327, -37.260);(-0.366, -0.349, 0.863);(0.638, 0.811, 0.000);6.96;0.08;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.479, 0.818, 0.000);-1.00
2;0;;;0;1.458;(0.131, 1.230, -0.843);(20.804, 192.212, 358.219);(-0.342, -0.361, 0.868);(30.544, -2.254, -37.227);0.31;(30.544, -2.254, -37.227);(-0.342, -0.361, 0.868);(0.633, 0.809, 0.000);7.02;0.10;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.490, 0.822, 0.000);-1.00
2;0;;;0;1.481;(0.131, 1.229, -0.844);(21.171, 192.300, 358.237);(-0.342, -0.377, 0.861);(30.544, -2.220, -37.207);0.31;(30.544, -2.220, -37.207);(-0.342, -0.377, 0.861);(0.633, 0.811, 0.000);7.08;0.10;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
2;0;;;0;1.503;(0.131, 1.228, -0.844);(21.414, 192.369, 358.219);(-0.346, -0.370, 0.862);(30.537, -2.212, -37.203);0.34;(30.537, -2.212, -37.203);(-0.346, -0.370, 0.862);(0.634, 0.809, 0.000);7.06;0.12;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
2;0;;;0;1.527;(0.131, 1.228, -0.844);(21.574, 192.424, 358.153);(-0.382, -0.348, 0.856);(30.584, -2.197, -37.186);0.35;(30.584, -2.197, -37.186);(-0.382, -0.348, 0.856);(0.638, 0.804, 0.000);6.97;0.12;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.472, 0.821, 0.000);-1.00
2;0;;;0;1.559;(0.130, 1.227, -0.845);(21.859, 192.556, 358.140);(-0.372, -0.447, 0.814);(30.537, -1.644, -37.024);0.35;(30.537, -1.644, -37.024);(-0.372, -0.447, 0.814);(0.638, 0.799, 0.000);7.15;0.09;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.607, 0.747, 0.000);-1.00
2;0;;;0;1.582;(0.130, 1.227, -0.845);(21.972, 192.652, 358.126);(-0.370, -0.451, 0.812);(30.530, -1.628, -37.024);0.60;(30.530, -1.628, -37.024);(-0.370, -0.451, 0.812);(0.638, 0.799, 0.000);7.14;0.22;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
2;0;;;0;1.604;(0.130, 1.227, -0.845);(22.013, 192.789, 358.102);(-0.371, -0.451, 0.812);(30.537, -1.628, -37.024);0.63;(30.537, -1.628, -37.024);(-0.371, -0.451, 0.812);(0.638, 0.799, 0.000);7.15;0.29;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.596, 0.758, 0.000);-1.00
